review_id,author_id,product_id,rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,submission_date,review_text,review_title
535733,2229375635,P416341,4,1,NA,0,0,0,5/19/21,"If this cream doesn’t scream luxury, I don’t know what does. Even the small jar I got came in a velveteen monogrammed bag, and made me feel like a princess. As a skincare blogger the cream itself is nice, but moisturizers are kind of all the same to me.Gifted by La Mer",Great if you want to feel fancy
535734,1640923722,P416341,4,1,NA,0,0,0,5/19/21,This item was gifted by La Mer. Moisturizer is thick but easily applied. Made my skin feel super soft after just a few days. I will definitely continue to use it!!!! Great under makeup and a little does go a long way. Came in beautiful velvet packaging.,Skin loved it
535735,1051125115,P416341,5,1,NA,0,0,0,5/19/21,"I received this cream complimentary from La Mer in exchange for my honest opinion. La Mer is definitely a luxury moisturizer,makes my dry skin feel amazing, The texture look thick but it doesn’t make my face greasy,it absorbs well. Yes,it is expensive but I think it’s worth the price. It is made of great ingredients like Miracle broth which helps renew the cells, also Lime tea that helps protect from environmental stress. The scent is fresh floral,not overpowering. In my opinion this cream would perfect for mature skin.",Luxury moisturizer
535736,25185993302,P416341,5,1,NA,0,0,0,5/19/21,"In love with my new Creme de La Mer, super light and fast absorbed,  it makes my skin super soft, and it gives me a glow, it just makes my skin look more youthful, and healthier.Gifted by creme de la mer",Love it!!
535737,29802108623,P416341,5,1,NA,0,0,0,5/19/21,I heard so much of Creme La Mer so I was really curious to try this amazing product.I was really excited to get this nicely packaged creme inside a velvety pouch just felt like royalty.The creme itself is very rich and thick.This is great for night time moisturizing for dry and aging skin as this completely hydrates without giving you zits next morning.This is very mildly scented so we can hardly name it.It truely is royalty when it comes to price but I got lucky to be gifted by La Mer.,Royalty
535738,1458301340,P416341,3,1,NA,0,0,0,5/19/21,"I like the texture of this La Mer cream. It is very rich, luxurious, and melts down into the skin. It is super moisturizing and leaves my skin feeling very soft. It doesn’t cause any breakouts, redness, or irritation. However, I don’t see any amazing effect, even after a month of use. As such, while I enjoyed using it, I could never justify its high price tag.",
535739,31491634335,P416341,4,1,NA,0,0,0,5/19/21,"This is a good moisturizer. It’s nice and luxurious, and I wish it weren’t such an expensive product! It definitely makes my skin really soft! I’m not a huge fan of the fragrance and didn’t like that i have to warm it up before applying it, but it’s something I can get used to.",
535740,1657393569,P416341,1,0,0.800000012,5,1,4,5/19/21,I cannot stand the smell!! It’s way to fragrant and reminds me of something my grandma would wear. The product itself is very moisturizing and would probably be something I purchased  again HOWEVER- the smell. Why buy something that makes my nose suffer… La Mer just isn’t for me because of that reason… too bad honestly :( I was gifted by La Mer for my honest review- which this is.,NOPE. The smell ruins it for me.
535741,5501500216,P416341,5,1,NA,0,0,0,5/19/21,This cream is heavenly. Goes on smoothly and I feel it soaks into my skin. Feels natural as well. A heavier cream. I do notice it helps soften fine lines even after a week! Scent is quite neutral and natural which I appreciate too. I got this gifted by La Mer for my honest feedback.,Heavy heavenly cream
535742,1965435298,P416341,4,1,NA,0,0,0,5/19/21,Received a gift complimentary from La Mer. The cream is very thick and lush. A little goes a long way. It is very creamy and gives ample moisture. The fragrance reminds me of the cream my grandma used when I was little. Very nice product.,Very nice cream
535743,23797866188,P416341,5,1,NA,0,0,0,5/19/21,I got this complimentary  from La Mer“ and I absolutely love it.It has a small smell to it which is tolerable but it makes my face feel so smooth and soft.Also you don’t need much cream it goes a long way. Only con I have is that its pricey..,Love this
535744,1493320463,P416341,5,1,NA,0,0,0,5/19/21,This product is gifted by La Mer for my honest review. The moisture is one of the signature product and I am a fan of it! I use it when weather changed and my skin becomes some sensitive. It reduces my redness and moisture my dry skin!,
535745,5745024889,P416341,5,1,NA,0,0,0,5/19/21,"My skin is very dehydrated, especially in winter time. Many friends recommend this cream before but I didn’t use it because I thought it was too expensive. Until I was gifted by La Mer, I must say that this is by far my favorite cream I have ever used. I was so amazed to see that my skin looked totally refreshed after using it. Still it is expensive, but believe me it’s totally worthy!!",favorite cream ever
535746,12151001173,P416341,4,1,NA,0,0,0,5/19/21,"There is a lot of hype about the brand La Mer. So I jumped at the chance to try it out. The Crème de la Mer has a very rich consistency and it is nice if you have dry skin. If you are oily, it might be a little too thick for your skin type. It was a little too thick for me right now since I have combination skin, so I will use it in the winter. I also noticed some fragrance ingredients and alcohol near the end of the list that I think La Mer should get rid of. At least it’s not at the top of the list, and I’m glad that the fragrance isn’t too strong or smell bad. Although, because of that and its huge price tag, I can’t give it 5 stars, but I gave it 4 instead. I received this complimentary from La Mer in exchange for my honest review.",I wish it was cheaper
535747,31299088474,P416341,5,1,NA,0,0,0,5/19/21,Really great product. I’ve been using this daily in the evenings and feel like it’s made a big difference with my skin. My skin looks much more refreshed the next day and no more flakiness or dull looking skin. I was gifted a sample complimentary from La Mer and can’t wait to purchase the full sized product.,So refreshed!
535748,1536332350,P416341,5,1,NA,0,0,0,5/19/21,"Love love love this cream. A little goes a long way! I apply the cream on my skin every evening and when I wake up in the morning my skin feels so moisturized, plump, and brightened. Can’t wait to continue using this product!",So moisturizing!
535749,1461010820,P416341,4,1,NA,0,0,0,5/19/21,"This is my first time trying a La Mer product and this was a really great product to try! This product was received complimentary from La Mer for my honest opinion. My skin is definitely more on the drier side so this product was very appropriate for me to try. It’s lightly scented in a fresh powder scent, which I found to be really nice. The moisturizing cream felt thick without being heavy.  From a couple of uses I couldn’t really notice any difference in the appearance of fine lines/wrinkles or reducing redness, but I’m looking forward to using this sample over the next several weeks and see how my skin looks in a few weeks. If you’re looking to spend a little more on a skin care item, this would be a great selection.  I’m going to consider repurchasing when I run out.  A little bit goes a long way too!",Nice Moisturizing Cream
535750,12240016783,P416341,5,1,NA,0,0,0,5/19/21,"This product was gifted by La Mer. The product has a very soft floral smell. It looked very thick but as soon as I warmed it up in my fingers and applied on my skin, it worked amazing. My skin feels hydrated and glossy after application. It creates a very smooth and shiny glass like layer on your face. A small bit goes long way. This is definitely worth its price. I have very dry skin and I use it every night.I totally love how my face looks when I wake up in morning. I definitely recommend this product for purchase.",Amazing product!
